Serial Number	Chemical 1	Chemical 2	Jaccard Similarity
48744	DED000126	DED000584	0.10204081632653061
48745	DED000126	DED000585	0.022222222222222223
48746	DED000126	DED000587	0.21052631578947367
48747	DED000126	DED000588	0.19607843137254902
48748	DED000126	DED000589	0.0
48749	DED000126	DED000590	0.2698412698412698
48750	DED000126	DED000592	0.20588235294117646
48751	DED000126	DED000593	0.08333333333333333
48752	DED000126	DED000594	0.15841584158415842
48753	DED000126	DED000596	0.2641509433962264
48754	DED000126	DED000597	0.13541666666666666
48755	DED000126	DED000598	0.11627906976744186
48756	DED000126	DED000599	0.02857142857142857
48757	DED000126	DED000600	0.0625
48758	DED000126	DED000601	0.23404255319148937
48759	DED000126	DED000602	0.05172413793103448
48760	DED000126	DED000603	0.0
48761	DED000126	DED000604	0.14606741573033707
48762	DED000126	DED000605	0.14
48763	DED000126	DED000606	0.1875
48764	DED000126	DED000607	0.02564102564102564
48765	DED000126	DED000608	0.1111111111111111
48766	DED000126	DED000609	0.029411764705882353
48767	DED000126	DED000611	0.1411764705882353
48768	DED000126	DED000612	0.07692307692307693
48769	DED000126	DED000613	0.02564102564102564
48770	DED000126	DED000614	0.06837606837606838
48771	DED000126	DED000615	0.31343283582089554
48772	DED000126	DED000616	0.17073170731707318
48773	DED000126	DED000617	0.17391304347826086
48774	DED000126	DED000618	0.26582278481012656
48775	DED000126	DED000619	0.047619047619047616
48776	DED000126	DED000620	0.23636363636363636
48777	DED000126	DED000622	0.030303030303030304
48778	DED000126	DED000623	0.125
48779	DED000126	DED000624	0.029411764705882353
48780	DED000126	DED000625	0.05555555555555555
48781	DED000126	DED000626	0.030303030303030304
48782	DED000126	DED000627	0.16393442622950818
48783	DED000126	DED000628	0.16129032258064516
48784	DED000126	DED000631	0.15151515151515152
48785	DED000126	DED000632	0.26785714285714285
48786	DED000126	DED000633	0.11666666666666667
48787	DED000126	DED000634	0.029411764705882353
48788	DED000126	DED000636	0.03225806451612903
48789	DED000126	DED000637	0.06976744186046512
48790	DED000126	DED000638	0.0
48791	DED000126	DED000639	0.09782608695652174
48792	DED000126	DED000641	0.13636363636363635
48793	DED000126	DED000643	0.10869565217391304
48794	DED000126	DED000645	0.1875
48795	DED000126	DED000646	0.20930232558139536
48796	DED000126	DED000647	0.2
48797	DED000126	DED000649	0.05263157894736842
48798	DED000126	DED000650	0.14893617021276595
48799	DED000126	DED000651	0.17346938775510204
48800	DED000126	DED000652	0.09523809523809523
48801	DED000126	DED000654	0.07407407407407407
48802	DED000126	DED000655	0.10810810810810811
48803	DED000126	DED000656	0.027777777777777776
48804	DED000126	DED000657	0.08235294117647059
48805	DED000126	DED000661	0.06451612903225806
48806	DED000126	DED000662	0.11428571428571428
48807	DED000126	DED000665	0.21686746987951808
48808	DED000126	DED000666	0.14754098360655737
48809	DED000126	DED000667	0.20588235294117646
48810	DED000126	DED000668	0.03125
48811	DED000126	DED000669	0.05555555555555555
48812	DED000126	DED000670	0.10810810810810811
48813	DED000126	DED000671	0.08695652173913043
48814	DED000126	DED000672	0.05555555555555555
48815	DED000126	DED000673	0.14
48816	DED000126	DED000674	0.11764705882352941
48817	DED000126	DED000675	0.07317073170731707
48818	DED000126	DED000681	0.0
48819	DED000126	DED000685	0.012345679012345678
48820	DED000126	DED000687	0.0
48821	DED000126	DED000688	0.2833333333333333
48822	DED000126	DED000690	0.16521739130434782
48823	DED000126	DED000691	0.02857142857142857
48824	DED000126	DED000692	0.0
48825	DED000126	DED000694	0.027777777777777776
48826	DED000126	DED000698	0.07142857142857142
48827	DED000126	DED000699	0.08888888888888889
48828	DED000126	DED000700	0.038461538461538464
48829	DED000126	DED000701	0.027777777777777776
48830	DED000126	DED000702	0.030303030303030304
48831	DED000126	DED000703	0.0
48832	DED000126	DED000704	0.08771929824561403
48833	DED000126	DED000705	0.0
48834	DED000126	DED000707	0.05
48835	DED000126	DED000709	0.030303030303030304
48836	DED000126	DED000711	0.037037037037037035
48837	DED000126	DED000713	0.09090909090909091
48838	DED000126	DED000714	0.029411764705882353
48839	DED000126	DED000715	0.061224489795918366
48840	DED000126	DED000716	0.08888888888888889
48841	DED000126	DED000717	0.15789473684210525
48842	DED000126	DED000718	0.2898550724637681
48843	DED000126	DED000719	0.03125
48844	DED000126	DED000722	0.06521739130434782
48845	DED000126	DED000723	0.1875
48846	DED000126	DED000725	0.15789473684210525
48847	DED000126	DED000728	0.047619047619047616
48848	DED000126	DED000729	0.0
48849	DED000126	DED000731	0.14285714285714285
48850	DED000126	DED000733	0.075
48851	DED000126	DED000736	0.12
48852	DED000126	DED000738	0.18
48853	DED000126	DED000739	0.15
48854	DED000126	DED000741	0.09333333333333334
48855	DED000126	DED000742	0.3
48856	DED000126	DED000744	0.2641509433962264
48857	DED000126	DED000747	0.10526315789473684
48858	DED000126	DED000748	0.014925373134328358
48859	DED000126	DED000750	0.07894736842105263
48860	DED000126	DED000751	0.05555555555555555
48861	DED000126	DED000754	0.08571428571428572
48862	DED000126	DED000758	0.0
48863	DED000126	DED000763	0.046511627906976744
48864	DED000126	DED000766	0.0
48865	DED000126	DED000768	0.03125
48866	DED000126	DED000771	0.07692307692307693
48867	DED000126	DED000772	0.03225806451612903
48868	DED000126	DED000774	0.12962962962962962
48869	DED000126	DED000776	0.10810810810810811
48870	DED000126	DED000780	0.045454545454545456
48871	DED000126	DED000785	0.08092485549132948
48872	DED000126	DED000794	0.23684210526315788
48873	DED000126	DED000795	0.0
48874	DED000126	DED000796	0.0
48875	DED000126	DED000799	0.1
48876	DED000126	DED000800	0.05
48877	DED000126	DED000803	0.0
48878	DED000126	DED000804	0.06060606060606061
48879	DED000126	DED000805	0.08888888888888889
48880	DED000126	DED000806	0.08888888888888889
48881	DED000126	DED000807	0.023255813953488372
48882	DED000126	DED000808	0.03225806451612903
48883	DED000126	DED000809	0.05128205128205128
48884	DED000126	DED000810	0.06349206349206349
48885	DED000126	DED000812	0.06451612903225806
48886	DED000126	DED000813	0.03225806451612903
48887	DED000126	DED000815	0.03333333333333333
48888	DED000126	DED000816	0.05263157894736842
48889	DED000126	DED000817	0.11627906976744186
48890	DED000126	DED000819	0.03225806451612903
48891	DED000126	DED000820	0.07894736842105263
48892	DED000126	DED000821	0.03225806451612903
48893	DED000126	DED000822	0.0
48894	DED000126	DED000823	0.03225806451612903
48895	DED000126	DED000824	0.2549019607843137
48896	DED000126	DED000825	0.12903225806451613
48897	DED000126	DED000826	0.02857142857142857
48898	DED000126	DED000827	0.02564102564102564
48899	DED000126	DED000828	0.03333333333333333
48900	DED000126	DED000829	0.0
48901	DED000126	DED000830	0.32558139534883723
48902	DED000126	DED000831	0.0
48903	DED000126	DED000833	0.2702702702702703
48904	DED000126	DED000834	0.2
48905	DED000126	DED000835	0.1834862385321101
48906	DED000126	DED000836	0.14285714285714285
48907	DED000126	DED000837	0.18181818181818182
48908	DED000126	DED000838	0.03225806451612903
48909	DED000126	DED000840	0.0
48910	DED000126	DED000843	0.1282051282051282
48911	DED000126	DED000844	0.0
48912	DED000126	DED000846	0.2830188679245283
48913	DED000126	DED000847	0.14705882352941177
48914	DED000126	DED000848	0.07547169811320754
48915	DED000126	DED000849	0.09090909090909091
48916	DED000126	DED000850	0.20512820512820512
48917	DED000126	DED000851	0.03225806451612903
48918	DED000126	DED000853	0.1276595744680851
48919	DED000126	DED000854	0.05172413793103448
48920	DED000126	DED000855	0.1320754716981132
48921	DED000126	DED000856	0.1111111111111111
48922	DED000126	DED000858	0.04
48923	DED000126	DED000859	0.058823529411764705
48924	DED000126	DED000860	0.06060606060606061
48925	DED000126	DED000861	0.32558139534883723
48926	DED000126	DED000864	0.08333333333333333
48927	DED000126	DED000865	0.030303030303030304
48928	DED000126	DED000866	0.030303030303030304
48929	DED000126	DED000867	0.0
48930	DED000126	DED000868	0.24074074074074073
48931	DED000126	DED000869	0.0
48932	DED000126	DED000874	0.07894736842105263
48933	DED000126	DED000876	0.05555555555555555
48934	DED000126	DED000878	0.1282051282051282
48935	DED000126	DED000880	0.0
48936	DED000126	DED000881	0.08823529411764706
48937	DED000126	DED000884	0.027777777777777776
48938	DED000126	DED000886	0.027777777777777776
48939	DED000126	DED000892	0.0
48940	DED000126	DED000893	0.029411764705882353
48941	DED000126	DED000895	0.0
48942	DED000126	DED000900	0.05
48943	DED000126	DED000902	0.10638297872340426
48944	DED000126	DED000905	0.0
48945	DED000126	DED000906	0.08955223880597014
48946	DED000126	DED000907	0.04
48947	DED000126	DED000910	0.15
48948	DED000126	DED000911	0.18181818181818182
48949	DED000126	DED000912	0.07692307692307693
48950	DED000126	DED000914	0.07894736842105263
48951	DED000126	DED000915	0.13402061855670103
48952	DED000126	DED000917	0.15384615384615385
48953	DED000126	DED000919	0.14285714285714285
48954	DED000126	DED000921	0.030303030303030304
48955	DED000126	DED000923	0.04477611940298507
48956	DED000126	DED000925	0.16326530612244897
48957	DED000126	DED000926	0.125
48958	DED000126	DED000927	0.14285714285714285
48959	DED000126	DED000928	0.13953488372093023
48960	DED000126	DED000929	0.1
48961	DED000126	DED000930	0.0
48962	DED000126	DED000931	0.07142857142857142
48963	DED000126	DED000932	0.1590909090909091
48964	DED000126	DED000934	0.2807017543859649
48965	DED000126	DED000937	0.075
48966	DED000126	DED000940	0.15
48967	DED000126	DED000941	0.07407407407407407
48968	DED000126	DED000944	0.21621621621621623
48969	DED000126	DED000946	0.0
48970	DED000126	DED000951	0.1509433962264151
48971	DED000126	DED000961	0.0
48972	DED000126	DED000964	0.030303030303030304
48973	DED000126	DED000969	0.1568627450980392
48974	DED000126	DED000970	0.0
48975	DED000126	DED000972	0.0
48976	DED000126	DED000974	0.23529411764705882
48977	DED000126	DED000976	0.0
48978	DED000126	DED000979	0.11363636363636363
48979	DED000126	DED000981	0.14705882352941177
48980	DED000126	DED000986	0.0625
48981	DED000126	DED000993	0.0
48982	DED000126	DED000995	0.03225806451612903
48983	DED000126	DED000997	0.12396694214876033
48984	DED000126	DED001000	0.17073170731707318
48985	DED000126	DED001001	0.0
48986	DED000126	DED001007	0.09375
48987	DED000126	DED001015	0.07692307692307693
48988	DED000126	DED001026	0.05128205128205128
48989	DED000126	DED001027	0.1016949152542373
48990	DED000126	DED001029	0.23684210526315788
48991	DED000127	DED000128	0.15
48992	DED000127	DED000129	0.17647058823529413
48993	DED000127	DED000130	0.058823529411764705
48994	DED000127	DED000131	0.14814814814814814
48995	DED000127	DED000133	0.08333333333333333
48996	DED000127	DED000135	0.07228915662650602
48997	DED000127	DED000136	0.42105263157894735
48998	DED000127	DED000137	0.15789473684210525
48999	DED000127	DED000138	0.06666666666666667
49000	DED000127	DED000139	0.11320754716981132
49001	DED000127	DED000140	0.42857142857142855
49002	DED000127	DED000141	0.14285714285714285
49003	DED000127	DED000143	0.09090909090909091
49004	DED000127	DED000144	0.15384615384615385
49005	DED000127	DED000145	0.11538461538461539
49006	DED000127	DED000146	0.1111111111111111
49007	DED000127	DED000147	0.125
49008	DED000127	DED000148	0.09523809523809523
49009	DED000127	DED000149	0.15789473684210525
49010	DED000127	DED000150	0.08
49011	DED000127	DED000151	0.14285714285714285
49012	DED000127	DED000152	0.07692307692307693
49013	DED000127	DED000153	0.08333333333333333
49014	DED000127	DED000154	0.0
49015	DED000127	DED000155	0.08333333333333333
49016	DED000127	DED000156	0.14285714285714285
49017	DED000127	DED000157	0.0
49018	DED000127	DED000158	0.058823529411764705
49019	DED000127	DED000159	0.08333333333333333
49020	DED000127	DED000160	0.1111111111111111
49021	DED000127	DED000161	0.125
49022	DED000127	DED000162	0.08333333333333333
49023	DED000127	DED000163	0.0
49024	DED000127	DED000165	0.07692307692307693
49025	DED000127	DED000166	0.08333333333333333
49026	DED000127	DED000167	0.0
49027	DED000127	DED000168	0.0
49028	DED000127	DED000171	0.08333333333333333
49029	DED000127	DED000172	0.0
49030	DED000127	DED000173	0.15384615384615385
49031	DED000127	DED000174	0.15384615384615385
49032	DED000127	DED000177	0.1875
49033	DED000127	DED000178	0.10344827586206896
49034	DED000127	DED000179	0.3157894736842105
49035	DED000127	DED000180	0.11428571428571428
49036	DED000127	DED000182	0.0625
49037	DED000127	DED000183	0.15
49038	DED000127	DED000184	0.11538461538461539
49039	DED000127	DED000185	0.3333333333333333
49040	DED000127	DED000186	0.23076923076923078
49041	DED000127	DED000188	0.07142857142857142
49042	DED000127	DED000189	0.09090909090909091
49043	DED000127	DED000190	0.0
49044	DED000127	DED000193	0.17857142857142858
49045	DED000127	DED000194	0.0625
49046	DED000127	DED000195	0.05660377358490566
49047	DED000127	DED000196	0.10714285714285714
49048	DED000127	DED000197	0.07142857142857142
49049	DED000127	DED000201	0.06666666666666667
49050	DED000127	DED000202	0.0
49051	DED000127	DED000204	0.0
49052	DED000127	DED000205	0.17647058823529413
49053	DED000127	DED000206	0.0625
49054	DED000127	DED000207	0.0625
49055	DED000127	DED000208	0.0
49056	DED000127	DED000209	0.0
49057	DED000127	DED000211	0.1
49058	DED000127	DED000212	0.14285714285714285
49059	DED000127	DED000213	0.07142857142857142
49060	DED000127	DED000214	0.07142857142857142
49061	DED000127	DED000215	0.16666666666666666
49062	DED000127	DED000216	0.06
49063	DED000127	DED000217	0.05263157894736842
49064	DED000127	DED000218	0.1111111111111111
49065	DED000127	DED000219	0.0
49066	DED000127	DED000221	0.07692307692307693
49067	DED000127	DED000222	0.0625
49068	DED000127	DED000227	0.15
49069	DED000127	DED000229	0.16666666666666666
49070	DED000127	DED000232	0.0
49071	DED000127	DED000234	0.1794871794871795
49072	DED000127	DED000235	0.125
49073	DED000127	DED000236	0.125
49074	DED000127	DED000238	0.07692307692307693
49075	DED000127	DED000242	0.13333333333333333
49076	DED000127	DED000243	0.2
49077	DED000127	DED000244	0.25
49078	DED000127	DED000245	0.125
49079	DED000127	DED000247	0.1111111111111111
49080	DED000127	DED000250	0.08333333333333333
49081	DED000127	DED000251	0.0
49082	DED000127	DED000252	0.1
49083	DED000127	DED000254	0.16666666666666666
49084	DED000127	DED000255	0.07142857142857142
49085	DED000127	DED000260	0.05555555555555555
49086	DED000127	DED000261	0.15384615384615385
49087	DED000127	DED000262	0.10256410256410256
49088	DED000127	DED000263	0.07692307692307693
49089	DED000127	DED000270	0.09259259259259259
49090	DED000127	DED000271	0.08333333333333333
49091	DED000127	DED000274	0.038461538461538464
49092	DED000127	DED000276	0.1875
49093	DED000127	DED000277	0.22727272727272727
49094	DED000127	DED000278	0.13043478260869565
49095	DED000127	DED000280	0.11764705882352941
49096	DED000127	DED000286	0.0625
49097	DED000127	DED000288	0.10344827586206896
49098	DED000127	DED000289	0.17647058823529413
49099	DED000127	DED000290	0.10256410256410256
49100	DED000127	DED000291	0.06818181818181818
49101	DED000127	DED000292	0.1935483870967742
49102	DED000127	DED000293	0.19047619047619047
49103	DED000127	DED000296	0.043478260869565216
49104	DED000127	DED000302	0.08333333333333333
49105	DED000127	DED000305	0.1590909090909091
49106	DED000127	DED000306	0.125
49107	DED000127	DED000309	0.07142857142857142
49108	DED000127	DED000310	0.0
49109	DED000127	DED000321	0.24
49110	DED000127	DED000322	0.11764705882352941
49111	DED000127	DED000325	0.12903225806451613
49112	DED000127	DED000330	0.2608695652173913
49113	DED000127	DED000332	0.1282051282051282
49114	DED000127	DED000334	0.0967741935483871
49115	DED000127	DED000335	0.047619047619047616
49116	DED000127	DED000341	0.1206896551724138
49117	DED000127	DED000342	0.11320754716981132
49118	DED000127	DED000343	0.0
49119	DED000127	DED000344	0.15384615384615385
49120	DED000127	DED000345	0.07317073170731707
49121	DED000127	DED000348	0.07142857142857142
49122	DED000127	DED000349	0.07692307692307693
49123	DED000127	DED000350	0.10144927536231885
49124	DED000127	DED000352	0.05263157894736842
49125	DED000127	DED000353	0.15384615384615385
49126	DED000127	DED000357	0.23529411764705882
49127	DED000127	DED000360	0.21052631578947367
49128	DED000127	DED000362	0.03333333333333333
49129	DED000127	DED000363	0.0
49130	DED000127	DED000364	0.0
49131	DED000127	DED000365	0.14285714285714285
49132	DED000127	DED000366	0.25
49133	DED000127	DED000368	0.07058823529411765
49134	DED000127	DED000369	0.13636363636363635
49135	DED000127	DED000371	0.06666666666666667
49136	DED000127	DED000374	0.09523809523809523
49137	DED000127	DED000375	0.08823529411764706
49138	DED000127	DED000376	0.125
49139	DED000127	DED000377	0.058823529411764705
49140	DED000127	DED000378	0.09523809523809523
49141	DED000127	DED000379	0.11538461538461539
49142	DED000127	DED000380	0.10256410256410256
49143	DED000127	DED000381	0.12121212121212122
49144	DED000127	DED000383	0.08
49145	DED000127	DED000384	0.11538461538461539
49146	DED000127	DED000387	0.15
